row_id,subject,time_step,activity,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,device
1,3,0,Walking,-0.19066375281075754,0.6875827192311839,1.129327648503792,0.005386129248077992,-0.14323974575485499,0.014062444348401391,phone_A
2,24,1,Walking,0.010593294765551826,0.5426285047670114,0.9987038376906419,0.31673377723491114,0.08555711289718432,0.007263376731733765,phone_B
3,13,2,Walking,0.22178222366952932,0.3753648804122609,1.2774796627702274,0.11452291390881013,0.09662953314379998,-0.0054918502084878185,phone_A
4,25,3,Walking,0.16755845768069508,0.3869421089110503,1.4954530198696083,0.20300175697243178,-0.047116060437941795,-0.03873469055370526,phone_A
5,11,4,Walking,0.3306821246990594,0.5583380544989696,1.472442110740745,0.45558123609575074,-0.04470565180230771,-0.05634670019786911,phone_A
6,15,5,Walking,0.17261183327180996,0.5589592765333775,1.6356999045910119,0.20746577965796376,-0.09241721246587808,-0.09069293372603635,phone_A
7,17,6,Walking,0.5111645827334649,0.5020071604032206,1.4346060885203467,0.24553774553733917,0.012835439005480105,0.024055745640191424,phone_A
8,21,7,Walking,0.5819108688536497,0.3935407892651872,1.641443691402968,0.22743369764377805,0.03180313385589826,0.06944170484223944,phone_A
9,15,8,Walking,0.40420265197883787,0.21093128160713104,1.4575699416153982,0.18973435236506478,0.16444354423578356,-0.09524142272625676,phone_A
10,22,9,Walking,0.6737648750962739,-0.07137904055696445,1.472155137910563,0.2379028371615506,0.0644844564495206,0.07823492377721404,phone_B
11,24,10,Walking,0.45800861073335886,0.08866280399556047,1.585647568073007,0.19895652426302235,-0.14032549556717142,-0.12466159354038288,phone_B
12,10,11,Walking,0.3709249289291069,0.1981473758037997,1.4156943386146394,0.2959533889474545,-0.04699779109701877,0.017439366018438564,phone_B
13,30,12,Walking,0.4919087103501863,0.12264758780276205,1.2157112276686148,0.1800640768778421,-0.0419911683398162,-0.13154236101479436,phone_B
14,20,13,Walking,0.6384705254409309,-0.11585451996864769,1.2052606743010545,0.27288213247965,0.04911842936329385,0.07319236198700649,phone_B
15,5,14,Walking,0.46358758023923713,-0.11265033594006048,0.8591942449401311,0.060817628033460414,-0.14549695735898427,-0.109697151036163,phone_A
16,12,15,Walking,0.598039121451295,-0.3307479218869436,0.9227624760195551,0.3629151127564672,-0.03918903681675685,0.08112671253137953,phone_B
17,24,16,Walking,0.4624500324783928,-0.40305147016786824,0.8128353459489154,0.3124338951203135,-0.19000524655115836,0.047786600790044306,phone_B
18,14,17,Walking,0.5112607448277329,-0.3983739759651134,0.5516347619510318,0.22793424584852565,-0.058244197997018264,0.025594383249017433,phone_B
19,10,18,Walking,0.7215997216971912,-0.38937735753422764,0.5119777391661112,0.2397203198451948,0.024199635236894168,0.149510633276448,phone_B
20,19,19,Walking,0.5346304959919723,,0.7717771703432661,0.08923606402448639,-0.07037266860247225,-0.10192335355460774,phone_A
21,30,20,Walking,0.07676721887185284,-0.32418464830150606,0.47720023212319773,0.058211307604707635,-0.11171369893282958,0.03448652321952148,phone_B
22,18,21,Walking,0.4253127016828523,-0.1121616196627972,0.867739153738476,0.2655850376603596,-0.10884919320350506,-0.23452509088044401,phone_B
23,25,22,Walking,0.06087434482188933,-0.5845151392807973,0.366221077706955,0.20451300249419763,0.1172578253866408,0.01727534241898791,phone_A
24,9,23,Walking,0.1158122428927886,-0.7204406351614562,0.2281421332232712,0.1665061300019336,-0.005916080590015254,0.19447229049378711,phone_A
25,29,24,Walking,0.2577849147871542,-0.6360333995290897,0.3278721568374062,0.1138371561544391,-0.07977486709893286,0.2341316705678681,phone_A
26,24,25,Walking,-0.1414620171316628,-0.39620126910993114,0.42194740512469364,0.32247303141616684,0.04234460627164495,-0.017230168742389945,phone_B
27,28,26,Walking,-0.1795517348202812,-0.46499141823925233,0.5592570452235556,0.0851833659856027,-0.14057313317515813,0.018984670949433142,phone_B
28,8,27,Walking,0.16228846685413442,-0.5057543744668985,0.6982350336831855,0.25144087535627974,0.14366019158775073,0.024132075150024197,phone_B
29,11,28,Walking,0.009888821615022053,-0.43644583095864226,1.0312863007210915,0.24015578809440968,-0.13469159348925502,-0.15049751191702315,phone_A
30,20,29,Walking,0.047030787491677495,-0.1709736022180568,0.9091002012678151,0.17784939467504135,0.16075887214664225,-0.12177502502478367,phone_B
31,9,30,Walking,-0.1964154796152976,-0.5236519190610166,1.0497229049955878,0.2020212811623036,0.037133200367882695,0.15482300474450886,phone_A
32,10,31,Walking,-0.3515654214987681,-0.2905383583973087,0.8829030207271655,0.21464097578768704,-0.09275532973221583,-0.1340694366465991,phone_B
33,13,32,Walking,-0.47749733654784277,-0.19158852537638416,1.0893833444370442,0.22336946418538592,-0.053258637666693635,-0.03604404037981569,phone_A
34,6,33,Walking,-0.2739758483677156,-0.20614974278677606,1.5503895825670477,0.20300437528251095,-0.07655368728377733,-0.024624469856854948,phone_B
35,18,34,Walking,-0.4598723646425406,-0.44415259936203666,1.457187224796923,0.24510511631527956,0.27692214412873123,0.20645290724098372,phone_B
36,17,35,Walking,-0.6754201533679798,-0.23475037360643705,1.3017615897480117,0.15502222846401648,0.03471655039493746,0.1326438982977057,phone_A
37,9,36,Walking,-0.6575684120615661,-0.5096073451390156,1.516230716402485,0.10313441469544805,-0.058238337010268114,-0.0964546855984347,phone_A
38,25,37,Walking,-0.5651826751471991,-0.3702529915956183,1.3482613241754724,0.4542171823231128,-0.1416164839401434,-0.12064641363001036,phone_A
39,26,38,Walking,-0.0170153862423833,-0.1941060311962589,1.4859868565758114,0.25757111060345605,0.19015674088461515,-0.10855427862710612,phone_B
40,25,39,Walking,-0.5877119697323294,0.23155432067429832,1.5589017176914866,0.17862283216468908,-0.014720526096764526,-0.151238538920698,phone_A
41,17,40,Walking,-0.5762460575663679,0.19857868176958804,1.362810419355305,0.2718692374799653,0.11139873996018114,0.017097226043531265,phone_A
42,1,41,Walking,-0.43935363169124675,0.23029656989386219,1.3594693823526016,0.14062861631028678,0.03481436878406388,-0.010701525825483841,phone_A
43,7,42,Walking,-0.18396557259749785,0.3523855471183709,1.158656501633897,0.09763473808182403,0.13102572483977515,0.028902414766185235,phone_A
44,8,43,Walking,-0.34558748356250774,0.018506830418987374,1.2833613265523456,0.26998623720357995,-0.12214737528559258,-0.051867728819494384,phone_B
45,18,44,Walking,-0.3784282660317376,0.3362036584628746,1.0268599228551747,0.1922824883972426,0.016781876331271543,0.16186411702924727,phone_B
46,24,45,Walking,-0.8069792850036488,0.3916844033854642,0.9487625631958411,0.25255933886558096,-0.040910603945341885,-0.1932393960726441,phone_B
47,5,46,Walking,0.037127379972175134,0.19244790520421123,0.9300678447559815,0.18386222545648168,-0.006745678041173203,-0.1158188361774344,phone_A
48,13,47,Walking,-0.2796363739281966,0.7431549752268092,0.7866953269260726,0.41055427659509386,0.1295153077875463,0.048299534682253384,phone_A
49,29,48,Walking,-0.07319644490738779,0.6798914900704955,0.5742904157125293,0.22732003974451254,-0.07671662056303045,0.10885423280543384,phone_A
50,26,49,Walking,-0.30266186795887073,0.6865640203243881,0.5146598254674052,0.34883718028140515,0.08259558876043858,0.20027107734114818,phone_B
51,18,50,Walking,-0.3064559493042504,0.5374224316588045,0.3261832746727284,0.16298921733970978,0.16623512766043938,0.07012871919874657,phone_B
52,3,51,Walking,-0.07771008356983908,0.36183521134177427,0.4613647982151018,0.08617838356807594,-0.07382543051362392,0.03432104187063682,phone_A
53,4,52,Walking,0.22992226335611252,0.11705345090742797,0.4926648176798356,0.22792369305558358,0.045527931390996236,0.1777830649816328,phone_B
54,17,53,Walking,-0.1939018070264892,0.4098124040273947,0.5507271269942822,0.04602461606006636,0.162354395285886,0.04051922739707242,phone_A
55,22,54,Walking,0.14285123596701071,0.6403434994061309,0.6589218551545446,0.24561658221508853,0.025784098196856554,0.029737756320989846,phone_B
56,13,55,Walking,0.14854743924779712,0.42941440320047913,0.5555178128023387,0.26217332507888447,0.10998066716013241,-0.11643896901762503,phone_A
57,23,56,Walking,0.6329428130328125,0.2783217312731808,0.5469652108922125,0.2422536811014313,0.09288237095338521,0.0012568661116725264,phone_A
58,12,57,Walking,0.6538619981781162,0.523439632778848,0.8746041063426897,0.2809528151456503,0.2560418410380694,-0.022567785775264863,phone_B
59,4,58,Walking,0.7468077830678039,0.22844673296669749,0.8833650082143931,0.36405057533465796,-0.17624854951648178,-0.13768119355167535,phone_B
60,4,59,Walking,0.1945379758361182,0.10788995474389479,1.0445734012058396,0.2776606627094048,0.03039015972614091,-0.15540424722816032,phone_B
61,12,60,Walking,0.5258648112143431,0.10415715197556932,1.163595067658158,0.2972148988843397,0.01520655752645501,0.08361463939134392,phone_B
62,30,61,Walking,0.5776660153119546,0.222020750553777,1.115325125586993,0.20024274447853957,0.021645370632265296,0.09025813229591607,phone_B
63,1,62,Walking,0.642576658728701,0.008349784619436314,1.2982968775532917,0.31124709462264805,-0.21923664081595715,-0.14261195608822372,phone_A
64,28,63,Walking,0.27814452772086323,-0.4393888721507358,1.3092923592369168,0.30243772897005144,-0.031337247302083225,0.021756909013603734,phone_B
65,26,64,Walking,0.7875561598919368,-0.09270030662786305,1.6586570579868647,0.230133932427752,-0.09211380462102083,-0.06538403874186087,phone_B
66,21,65,Walking,0.2584926275669005,-0.31006656321198733,1.4720390677471498,0.3083943521316462,0.18928468142825822,-0.1520399666914744,phone_A
67,16,66,Walking,0.3166659267860892,-0.125133566047135,1.5285193202998129,0.018600359156771662,0.10211266907253327,-0.06655007840896042,phone_B
68,2,67,Walking,0.3791402877873355,-0.4698912760887737,1.457270022284466,0.2670679484764409,-0.020816877503004608,0.036152820251072915,phone_B
69,14,68,Walking,0.681289215456417,-0.3939506741351225,1.3202380752691534,0.33739446582291815,-0.036463698930698014,0.12260516890351146,phone_B
70,5,69,Walking,0.46474656143111304,-0.4073181658886051,1.5237930135450588,0.43461138161389296,0.22846785819591284,0.007631924864605657,phone_A
71,29,70,Walking,0.5409088701003099,-0.584502981990509,1.4527575575477392,0.2171550867250758,0.034529903260330896,-0.09167056865443464,phone_A
72,9,71,Walking,-0.0040468499193920815,-0.8489992702274316,1.1661363625513217,0.16954571865667337,-0.0322510745313638,0.21309542786724686,phone_A
73,5,72,Walking,0.050281795553667796,-0.43737509442056355,1.1622340577236678,0.18871997781558952,0.020385821435692023,0.06810882286729326,phone_A
74,7,73,Walking,0.10022205374752946,-0.33043169779209947,0.9498050450577034,0.22069729685984954,0.28574410992554156,0.024538771688780263,phone_A
75,25,74,Walking,0.11241791629099329,-0.43514504459656533,0.9828225614202836,0.20125516607193752,-0.08574306363979615,0.04733314948533086,phone_A
76,23,75,Walking,-0.1287485778851309,-0.42729477322039994,1.0240874262518416,0.2603184547960953,-0.03148736069112611,0.04993621372395657,phone_A
77,15,76,Walking,0.1301838567479489,-0.8842024680141143,0.7185742625086935,0.0010106805363602478,-0.16445669132499255,0.15002484527953003,phone_A
78,6,77,Walking,0.054729430176150604,-0.6709170521488452,0.45857029343627853,-0.10609817216258163,-0.0597845058725898,0.2662456513472143,phone_B
79,14,78,Walking,-0.27832380893465697,-0.4359041871128402,0.36604009184524944,0.1872944301032601,0.010942522031731234,-0.009471071700315336,phone_B
80,24,79,Walking,-0.09435987957321126,-0.4320078172660721,0.6069381789802504,0.14427904895461646,0.09875969492516029,0.17918306423863906,phone_B
81,29,80,Walking,-0.46195581453682266,-0.21659554600000613,0.44492158129567294,0.37442035312732125,-0.048678928308140225,0.16005501338977823,phone_A
82,17,81,Walking,-0.3303073898986761,-0.37324256881518003,0.666355628146069,0.18020524748114117,-0.10352343055174541,-0.04934206288311898,phone_A
83,29,82,Walking,-0.6911399666223985,-0.256246952274576,0.3817896902917242,0.34625939268069195,-0.2633686335390519,-0.08652223526145855,phone_A
84,2,83,Walking,-0.7566353803877328,-0.4713017579022093,0.5190671692595443,0.20028507120052697,-0.027871532584281645,-0.017510335851806686,phone_B
85,19,84,Walking,-0.668730942340655,-0.13195620956630322,0.6284395400527351,0.26235417314217113,0.061218678702638946,0.032605980088952546,phone_A
86,2,85,Walking,-0.13956896417812198,-0.21515020266040324,0.5682231459008681,0.13711196616068844,-0.11354889376356204,-0.13689189663611828,phone_B
87,18,86,Walking,-0.6276901846475748,-0.29665855650090156,0.6913773091075982,0.2567724641347486,0.005625626440737797,-0.08420888051726842,phone_B
88,15,87,Walking,,0.06940370007837218,0.7832396679070239,0.14817922408688167,0.06032707129127795,0.02067709462347149,phone_A
89,5,88,Walking,-0.5624576605333611,0.05047403277373113,0.7943425026601245,0.24088277321211873,-0.1600304733783568,0.1469804710013388,phone_A
90,18,89,Walking,-0.3166090670170644,0.024690729162824075,1.0845713591424404,-0.045091416237986265,-0.1271982426291866,-0.03231568121673428,phone_B
91,14,90,Walking,-0.4013217101489064,0.5046003381765972,0.9878013424356449,0.1278790255506288,0.025899320514092335,0.17722277633495828,phone_B
92,27,91,Walking,-0.7349845808899069,0.24936952067156204,1.5082745802202338,0.03830649370028061,-0.14091761275304152,-0.04659672671069221,phone_A
93,29,92,Walking,-0.33252179332380083,0.3101218992813069,1.1104492173047589,0.2766951443190892,-0.06352927760912155,0.1401891938635363,phone_A
94,15,93,Walking,-0.5596588574688828,0.20706153946442352,1.509624573630987,0.303921913057063,0.0492909300329824,-0.1854157049123289,phone_A
95,29,94,Walking,-0.5903888795119167,0.419812628902136,1.3005889548645462,0.269095436229737,-0.08872587947381098,-0.14108981152865738,phone_A
96,2,95,Walking,-0.2198094906509562,0.4680065597544842,1.4507348925671708,0.37962967339231707,-0.04847176637267167,0.0035318441368028127,phone_B
97,29,96,Walking,-0.4087205261571517,0.5504946644261911,1.4765363973433185,0.17471978455621698,0.14989069037836752,-0.11446446577636764,phone_A
98,16,97,Walking,-0.6772915822899894,0.7926303072420421,1.8904105851643769,0.17542038080057348,-0.21305218446822038,-0.03415323738155381,phone_B
99,4,98,Walking,-0.2059350160937005,0.31858282486821493,1.585272280017256,0.2776958112814695,-0.16438461818012373,0.07691164048643766,phone_B
100,9,99,Walking,0.27171301357661126,0.5714855139999041,1.4021606104383837,0.20437964641517264,0.06767824436654174,-0.190373876605794,phone_A
101,2,100,Walking,-0.10806210094467557,0.8875569725901611,1.347375858412859,0.40346763722314716,-0.12141147675602079,0.06459850834830715,phone_B
102,12,101,Walking,0.09078440645330127,0.3897296556347494,1.3017937393044878,0.35337707205147606,-0.03561708747152608,-0.18611589140867396,phone_B
103,29,102,Walking,-0.06501470999817027,0.4779905904544637,1.1597812619043193,0.0323782562382931,-0.17772241732527458,0.05302735190780778,phone_A
104,23,103,Walking,0.07123242657166517,0.053809806807027905,1.1648207553844594,0.2499606730801664,-0.07852623064401323,-0.14485132321640656,phone_A
105,9,104,Walking,0.2951394843907313,0.9359061482896881,0.998025804841437,0.26264734553882163,-0.018362072311942163,0.08984534539208701,phone_A
106,10,105,Walking,0.40611239519071296,0.6958732197547661,0.7546010973589827,0.17210517797616415,-0.052701348800317814,0.08698818932968881,phone_B
107,10,106,Walking,0.26326528616765954,0.348531825142375,0.7633166771737228,0.19296623499858084,0.1047259018453879,-0.24769550196809514,phone_B
108,4,107,Walking,,0.2363267823115684,0.30752051438048195,0.11399977111943155,-0.10066717274305188,-0.022121511997071335,phone_B
109,24,108,Walking,0.3971536485517628,0.13822384943739574,0.5419759870652605,0.33540909835854843,-0.10735546977263953,-0.10016323723135935,phone_B
110,10,109,Walking,0.5818271769684259,0.22892205233304644,0.5823267853698116,0.21849885290251736,0.07718300128985238,-0.11385859254447049,phone_B
111,5,110,Walking,0.4706638409114996,-0.015251721982245975,0.2446046335556227,0.2954323938802128,-0.03860476204397759,-0.11245083098120624,phone_A
112,1,111,Walking,0.51357404207761,0.3493491884701745,0.1365781288231817,0.05536974411063411,-0.10151750860847944,0.16072967533923618,phone_A
113,23,112,Walking,0.6855088730500704,-0.13382403182550046,0.31157467199117783,0.2692595088394981,0.006410176402899121,0.06036127007505392,phone_A
114,10,113,Walking,0.5155529426896273,0.05768466904937689,0.5266283408669212,0.3055544127993418,0.08877091101389177,-0.1781859193830947,phone_B
115,22,114,Walking,0.7301559285257958,0.15582301448274552,0.4262008562624403,0.01541810527998086,0.0108938303107921,0.10239220489855823,phone_B
116,19,115,Walking,0.864076925620934,-0.034923925882803075,0.596575070590603,0.1217556316256651,0.0012596420837719857,-0.0329191174273782,phone_A
117,17,116,Walking,0.8897974831968449,0.1320725269794363,0.900891802579762,0.11870645624099596,0.09405212567270067,0.0703589050447692,phone_A
118,14,117,Walking,0.5669761971115073,-0.02868675277982155,0.9405333771642469,0.3014015659934769,0.07005969117094311,0.03748705488023165,phone_B
119,23,118,Walking,0.46524250075868395,-0.4183215237843278,0.7922818365316696,0.40499982812309065,0.1901894874974274,0.14951426603251733,phone_A
120,11,119,Walking,0.4537495077363061,-0.12236275601809082,1.0864352792582623,0.24230770045875574,-0.12028185075081813,0.043669043494872405,phone_A
121,24,120,Walking,0.11883875733342913,-0.42721448923872785,1.1865192796818815,0.41773172833091043,0.09836346613647505,0.0012589983000612617,phone_B
122,16,121,Walking,0.3483861113187753,-0.45105366827841015,1.2734015052102665,0.10093300828728845,-0.01661570653676222,-0.08207080823177647,phone_B
123,14,122,Walking,0.3368911920508114,-0.42159330861516586,1.1458954236751255,0.206504689875536,0.10952715244899158,0.11651461127859529,phone_B
124,18,123,Walking,0.3678348260615997,-0.5126587928389889,1.348024209659571,0.10079312899061334,0.03790653952253933,0.04172080378016793,phone_B
125,16,124,Walking,0.3152200509618368,-0.5623913249144347,1.3449062913139564,0.18489827432880124,0.023895431429157715,-0.02222915699283445,phone_B
126,22,125,Walking,-0.060369782015741225,-0.5017460707827538,1.4752446842900344,0.15091273079020887,0.034259811773378356,-0.044219183814212526,phone_B
127,5,126,Walking,0.026974010194193394,-0.7584094395406424,1.4824255507714799,0.37815546339081085,-0.12782874640077158,-0.23283198938675842,phone_A
128,21,127,Walking,-0.43278186043419153,-0.5370081508535135,1.532225194615834,0.2070628059032367,0.1335608811821352,-0.2940117876413232,phone_A
129,17,128,Walking,0.1279168461648692,-0.7334725210746759,1.4313767885367876,0.13718188910485168,-0.09837806506852817,-0.035888820552534395,phone_A
130,24,129,Walking,0.03892651858095916,-0.166007054382657,1.3712791363245775,0.4295566235470917,0.003913412468308735,0.19290601293711893,phone_B
131,28,130,Walking,-0.2597077476415004,-0.4041592068880103,1.7696531732176406,0.3136414132329268,-0.077799098294661,0.10658976573034437,phone_B
132,27,131,Walking,-0.406599289847704,-0.5218996368725648,1.357622718588436,0.22341941465482681,0.03064335059629867,0.0015383744051821707,phone_A
133,10,132,Walking,-0.31357152377305697,-0.7414289859558186,1.2140050837286651,0.11197786381866694,-0.15865290491153525,-0.006425236824455068,phone_B
134,5,133,Walking,-0.4211950899034493,-0.4616390876128061,1.1207753637875042,0.07236073169920024,-0.04476381236498148,-0.06433615484263007,phone_A
135,14,134,Walking,-0.42376329119235434,-0.4622348712779103,0.9899616986536487,0.22693026051681697,-0.20811408786431015,-0.21544505844367343,phone_B
136,8,135,Walking,-0.508033275139769,-0.25659379388202536,0.7649486636443539,0.21692192978167602,0.024811582346119878,0.10424145708331296,phone_B
