row_id,subject,time_step,activity,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,device
1,1,0,Walking,-1.3662381904758563,0.14153335617433055,9.407383484906186,0.11098052166791758,-0.21542893401919821,0.08087741631689323,phone_A
2,1,1,Walking,-0.9231500845298619,0.6185528503695659,9.569188515659846,0.3338468486496766,-0.20101650099094676,0.16292993811288775,phone_A
3,1,2,Walking,-0.44374799643403157,0.811328469246144,9.791356152252643,0.5076629882738584,-0.04790864253972511,0.15109621805482953,phone_A
4,1,3,Walking,0.29820179480487297,0.9362142534232514,10.093387579443082,0.509256944132374,0.13348541415415094,0.18878795441719992,phone_A
5,1,4,Walking,0.985162696613331,0.6053701983468296,10.049108824652722,0.3987455876635542,0.29954091305041,0.06671561519212854,phone_A
6,1,5,Walking,1.325939085413138,0.18206127656954568,10.212549474464806,0.1848922857263606,0.3690723261691225,-0.03143086688654885,phone_A
7,1,6,Walking,1.4244893931587945,-0.1510523409899204,10.042751593200386,-0.0628085331583782,0.35462739498274826,-0.07458848308228971,phone_A
8,1,7,Walking,0.9610386251946288,-0.4977511305925489,9.905337079848932,-0.3276804845495279,0.24596696209698596,-0.14859827932590877,phone_A
9,1,8,Walking,0.15713350660669,-0.7398055264299773,9.81129035310742,-0.41096530323464575,0.12406635384354744,-0.17860086237685235,phone_A
10,1,9,Walking,-0.5770500269098899,-0.6142725915182782,9.555348448680204,-0.33048451881205154,-0.04544892522141744,-0.09944638271005107,phone_A
11,1,10,Walking,-1.1745997797005217,-0.23325546926633525,9.411674187166323,-0.2127627502138731,-0.21838344529489764,-0.03668251403030653,phone_A
12,1,11,Walking,-1.2720217905500155,0.11042076003321985,9.579325185623087,0.050065605492256096,-0.23163709736554136,0.08622331108478738,phone_A
13,1,12,Walking,-1.1454955470802317,0.5759013440783852,9.57182701635707,0.29228481266158607,-0.19729251180898946,0.10597501773587253,phone_A
14,1,13,Walking,-0.46028487878834756,0.757554924808352,9.852310228725798,0.47807695095777597,-0.05023170238017134,0.17847392582500293,phone_A
